정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
KUB352028293,관성앞,35.66107736,129.4510669,2025-10-31,2227,37020,경상북도 경주시,경주BIS
KUB352028294,음지마을,35.96282207,129.1377275,2025-10-31,5567,37020,경상북도 경주시,경주BIS
KUB352028295,시동교입구,35.76414882,129.280988,2025-10-31,1510,37020,경상북도 경주시,경주BIS
KUB352028296,시동교입구,35.7640617,129.2810684,2025-10-31,1511,37020,경상북도 경주시,경주BIS
KUB352028297,힐스테이트황성아파트,35.87323917,129.2209161,2025-10-31,1512,37020,경상북도 경주시,경주BIS
KUB352028298,힐스테이트황성아파트건너,35.87307742,129.2211358,2025-10-31,1513,37020,경상북도 경주시,경주BIS
KUB352028299,강동리조트입구,35.82577957,129.2858572,2025-10-31,5568,37020,경상북도 경주시,경주BIS
KUB352028300,화랑중학교.금장초등학교입구,35.87295965,129.2029518,2025-10-31,5569,37020,경상북도 경주시,경주BIS
KUB352028301,일진공장건너편,35.87584715,129.2159461,2025-10-31,1514,37020,경상북도 경주시,경주BIS
KUB352028302,세명철강건너편,35.87500537,129.217373,2025-10-31,1515,37020,경상북도 경주시,경주BIS
KUB352028303,장미동산타워건너편,35.84976786,129.215018,2025-10-31,1516,37020,경상북도 경주시,경주BIS
KUB352028304,엑스포공원,35.834101,129.286685,2025-10-31,1517,37020,경상북도 경주시,경주BIS
KUB352028305,안강시외버스정류장입구,35.99620006,129.2027525,2025-10-31,5570,37020,경상북도 경주시,경주BIS
KUB352028306,경주중학교입구,35.84136094,129.2224668,2025-10-31,1518,37020,경상북도 경주시,경주BIS
KUB352028307,경주중학교입구,35.841346,129.2227873,2025-10-31,1519,37020,경상북도 경주시,경주BIS
KUB352028308,한빛주택,35.79181963,129.0577926,2025-10-31,3285,37020,경상북도 경주시,경주BIS
KUB352028309,다산1리,36.05040146,129.2606686,2025-10-31,5571,37020,경상북도 경주시,경주BIS
KUB352028310,용락마을,35.86857699,129.275856,2025-10-31,5572,37020,경상북도 경주시,경주BIS
KUB352028311,경주고등학교,35.84139752,129.2263299,2025-10-31,5573,37020,경상북도 경주시,경주BIS
KUB352028312,경주고등학교,35.84127154,129.2265643,2025-10-31,5574,37020,경상북도 경주시,경주BIS
KUB352001283,경고지하도,35.84216,129.217114,2025-10-31,1007,37020,경상북도 경주시,경주BIS
KUB352001284,경주우체국,35.844326,129.216338,2025-10-31,1031,37020,경상북도 경주시,경주BIS
KUB352001285,신한은행사거리,35.844433,129.212941,2025-10-31,1232,37020,경상북도 경주시,경주BIS
KUB352001286,IM뱅크건너,35.844552,129.208169,2025-10-31,1083,37020,경상북도 경주시,경주BIS
KUB352001287,중앙시장,35.842888,129.207165,2025-10-31,1309,37020,경상북도 경주시,경주BIS
KUB352001288,서라벌사거리.황리단길,35.840414,129.207218,2025-10-31,1190,37020,경상북도 경주시,경주BIS
KUB352001289,고속버스.시외버스터미널,35.838449,129.204193,2025-10-31,1045,37020,경상북도 경주시,경주BIS
KUB352001290,시외버스터미널,35.840896,129.201663,2025-10-31,1224,37020,경상북도 경주시,경주BIS
KUB352001291,나원입구,35.88185,129.2132667,2025-10-31,5060,37020,경상북도 경주시,경주BIS
KUB352001292,전촌삼거리,35.788,129.4906,2025-10-31,2143,37020,경상북도 경주시,경주BIS
KUB352001293,전촌삼거리,35.78803333,129.4904333,2025-10-31,2144,37020,경상북도 경주시,경주BIS
KUB352001294,용당.구길리입구,35.75231707,129.4681318,2025-10-31,2117,37020,경상북도 경주시,경주BIS
KUB352001295,용당.도장곡,35.76074532,129.4593256,2025-10-31,2119,37020,경상북도 경주시,경주BIS
KUB352001296,화랑교육원,35.80640345,129.2419452,2025-10-31,1371,37020,경상북도 경주시,경주BIS
KUB352001297,통일전,35.79848333,129.24345,2025-10-31,1345,37020,경상북도 경주시,경주BIS
KUB352001298,보리사입구,35.81478333,129.2408833,2025-10-31,1142,37020,경상북도 경주시,경주BIS
KUB352001299,영지입구,35.76423333,129.3118833,2025-10-31,4152,37020,경상북도 경주시,경주BIS
KUB352001300,신리마을,35.88275,129.230859,2025-10-31,1230,37020,경상북도 경주시,경주BIS
KUB352001301,삼도아파트,36.00236667,129.1930333,2025-10-31,5148,37020,경상북도 경주시,경주BIS
KUB352001302,샛터,35.93716667,129.21575,2025-10-31,5167,37020,경상북도 경주시,경주BIS
KUB352001303,덕곡,35.935428,129.207039,2025-10-31,5093,37020,경상북도 경주시,경주BIS
KUB352001304,새마을,35.78688333,129.192,2025-10-31,4114,37020,경상북도 경주시,경주BIS
KUB352001305,남성리사거리,35.75638191,129.1868938,2025-10-31,4017,37020,경상북도 경주시,경주BIS
KUB352001306,남성리입구,35.755949,129.190304,2025-10-31,4018,37020,경상북도 경주시,경주BIS
KUB352001307,이조네거리,35.74795,129.2059333,2025-10-31,4184,37020,경상북도 경주시,경주BIS
KUB352001308,이조네거리,35.74808333,129.2059833,2025-10-31,4185,37020,경상북도 경주시,경주BIS
KUB352001309,연안,35.72873333,129.3207167,2025-10-31,4144,37020,경상북도 경주시,경주BIS
KUB352001310,세원삼거리,35.73154896,129.2995529,2025-10-31,4128,37020,경상북도 경주시,경주BIS
KUB352001311,세원삼거리,35.73145359,129.2996005,2025-10-31,4129,37020,경상북도 경주시,경주BIS
KUB352001312,말방입구,35.74248333,129.3176833,2025-10-31,4058,37020,경상북도 경주시,경주BIS
KUB352001313,중마을,35.82295,129.10885,2025-10-31,3216,37020,경상북도 경주시,경주BIS
KUB352001314,국당,35.97783333,129.2864,2025-10-31,5040,37020,경상북도 경주시,경주BIS
KUB352001315,왕신,35.96551667,129.2915333,2025-10-31,5259,37020,경상북도 경주시,경주BIS
KUB352001316,오금3리,35.972,129.2729333,2025-10-31,5238,37020,경상북도 경주시,경주BIS
KUB352001317,오금4리,35.96467929,129.2821384,2025-10-31,5240,37020,경상북도 경주시,경주BIS
KUB352001318,오금2리,35.97536667,129.2698833,2025-10-31,5236,37020,경상북도 경주시,경주BIS
KUB352001319,새마을금고,36.00195,129.1969667,2025-10-31,5161,37020,경상북도 경주시,경주BIS
KUB352001320,풍산금속입구,35.99763333,129.1964,2025-10-31,5296,37020,경상북도 경주시,경주BIS
KUB352001321,산대2리금성,36.00663333,129.2082833,2025-10-31,5142,37020,경상북도 경주시,경주BIS
KUB352001322,양월1리구왕,36.00835,129.2130167,2025-10-31,5225,37020,경상북도 경주시,경주BIS
KUB352001323,존당,36.0115,129.21915,2025-10-31,5281,37020,경상북도 경주시,경주BIS
KUB352001324,달성,36.05608976,129.241897,2025-10-31,5087,37020,경상북도 경주시,경주BIS
KUB352001325,단구초등학교,36.05171667,129.2447833,2025-10-31,5084,37020,경상북도 경주시,경주BIS
KUB352001326,단구농협창고,36.0494,129.2453167,2025-10-31,5083,37020,경상북도 경주시,경주BIS
KUB352001327,다산1리,36.04485,129.2489833,2025-10-31,5078,37020,경상북도 경주시,경주BIS
KUB352001328,다산2리,36.04293333,129.2507167,2025-10-31,5080,37020,경상북도 경주시,경주BIS
KUB352001329,안계2리,36.02948333,129.2507333,2025-10-31,5215,37020,경상북도 경주시,경주BIS
KUB352001330,양동민속마을,35.99987446,129.2541073,2025-10-31,5220,37020,경상북도 경주시,경주BIS
KUB352001331,양동마을입구,35.98893964,129.2554985,2025-10-31,5222,37020,경상북도 경주시,경주BIS
KUB352001332,사방역,35.93786667,129.2321167,2025-10-31,5135,37020,경상북도 경주시,경주BIS
KUB352001333,사방역,35.93776667,129.2321,2025-10-31,5136,37020,경상북도 경주시,경주BIS
KUB352001334,화산3리입구,35.91242788,129.2809975,2025-10-31,5334,37020,경상북도 경주시,경주BIS
KUB352001335,중방,35.8945,129.2871667,2025-10-31,5284,37020,경상북도 경주시,경주BIS
KUB352001336,갈곡마을,35.88758333,129.2834,2025-10-31,5012,37020,경상북도 경주시,경주BIS
KUB352001337,하구1리,35.88588333,129.1701333,2025-10-31,5305,37020,경상북도 경주시,경주BIS
KUB352001338,야척,35.85740311,129.1610475,2025-10-31,1244,37020,경상북도 경주시,경주BIS
KUB352001339,중마을회관,35.85148333,129.16255,2025-10-31,1305,37020,경상북도 경주시,경주BIS
KUB352001340,점말,35.76838333,129.1157667,2025-10-31,4190,37020,경상북도 경주시,경주BIS
KUB352001341,점말,35.76826667,129.1158167,2025-10-31,4191,37020,경상북도 경주시,경주BIS
KUB352001342,진현동.두산위브,35.78170737,129.3241796,2025-10-31,1311,37020,경상북도 경주시,경주BIS
KUB352001343,사조리조트,35.78266441,129.326309,2025-10-31,1168,37020,경상북도 경주시,경주BIS
KUB352001344,불국사,35.78586426,129.328782,2025-10-31,1160,37020,경상북도 경주시,경주BIS
KUB352001345,시외버스.고속버스터미널,35.840827,129.20126,2025-10-31,1225,37020,경상북도 경주시,경주BIS
KUB352001346,서라벌광장.키녹호텔,35.854807,129.277802,2025-10-31,1219,37020,경상북도 경주시,경주BIS
KUB352001347,천선암,35.80793333,129.2590667,2025-10-31,1316,37020,경상북도 경주시,경주BIS
KUB352001348,남산예길입구,35.79748333,129.25085,2025-10-31,1067,37020,경상북도 경주시,경주BIS
KUB352001349,남산예길입구,35.79756667,129.2509833,2025-10-31,1068,37020,경상북도 경주시,경주BIS
KUB352001350,옥수마을,35.79993115,129.1430444,2025-10-31,3176,37020,경상북도 경주시,경주BIS
KUB352001351,옥수마을,35.79975522,129.1430546,2025-10-31,3177,37020,경상북도 경주시,경주BIS
KUB352001352,석장동,35.86131742,129.1865871,2025-10-31,1200,37020,경상북도 경주시,경주BIS
KUB352001353,재동마을회관,35.84546667,129.1628833,2025-10-31,1296,37020,경상북도 경주시,경주BIS
KUB352001354,당고개,35.79587,129.063875,2025-10-31,3039,37020,경상북도 경주시,경주BIS
KUB352001355,당고개,35.795174,129.062428,2025-10-31,3038,37020,경상북도 경주시,경주BIS
KUB352001356,한국콘도.일성콘도,35.848184,129.280686,2025-10-31,1362,37020,경상북도 경주시,경주BIS
KUB352001357,소노캄.일성콘도,35.847939,129.280575,2025-10-31,1086,37020,경상북도 경주시,경주BIS
KUB352001358,미루병원,35.99423283,129.2094808,2025-10-31,5125,37020,경상북도 경주시,경주BIS
KUB352001359,미루병원,35.99443333,129.2092333,2025-10-31,5126,37020,경상북도 경주시,경주BIS
KUB352001360,용강농협,35.876803,129.228411,2025-10-31,1267,37020,경상북도 경주시,경주BIS
KUB352001361,국립경주박물관,35.830872,129.228637,2025-10-31,1055,37020,경상북도 경주시,경주BIS
KUB352001362,서욱마을,35.825975,129.224651,2025-10-31,1196,37020,경상북도 경주시,경주BIS
KUB352001363,해맞이마을,35.82383333,129.22675,2025-10-31,1292,37020,경상북도 경주시,경주BIS
KUB352001364,옥룡암입구,35.81835,129.23555,2025-10-31,1255,37020,경상북도 경주시,경주BIS
KUB352001365,옥룡암입구,35.8184,129.2355833,2025-10-31,1256,37020,경상북도 경주시,경주BIS
KUB352001366,해맞이마을,35.82391667,129.2267333,2025-10-31,1291,37020,경상북도 경주시,경주BIS
KUB352001367,서욱마을,35.82604,129.224689,2025-10-31,1197,37020,경상북도 경주시,경주BIS
KUB352001368,국립경주박물관,35.830953,129.228504,2025-10-31,1056,37020,경상북도 경주시,경주BIS
KUB352001369,반달마을,35.829991,129.225346,2025-10-31,1131,37020,경상북도 경주시,경주BIS
KUB352001370,반달마을,35.830054,129.225345,2025-10-31,1132,37020,경상북도 경주시,경주BIS
KUB352001375,새마을,35.7412,129.4806167,2025-10-31,2071,37020,경상북도 경주시,경주BIS
KUB352001376,새마을,35.74138333,129.4806667,2025-10-31,2072,37020,경상북도 경주시,경주BIS
KUB352001377,봉길,35.73611667,129.4822333,2025-10-31,2062,37020,경상북도 경주시,경주BIS
KUB352001378,봉길,35.73591667,129.4821667,2025-10-31,2063,37020,경상북도 경주시,경주BIS
KUB352001379,상라,35.71788333,129.4586667,2025-10-31,2067,37020,경상북도 경주시,경주BIS
KUB352001380,상라,35.71745,129.4588833,2025-10-31,2068,37020,경상북도 경주시,경주BIS
KUB352001381,나산,35.71031667,129.4606833,2025-10-31,2022,37020,경상북도 경주시,경주BIS
KUB352001382,나산,35.71044542,129.4608297,2025-10-31,2023,37020,경상북도 경주시,경주BIS
KUB352001384,일진글로벌,35.88983333,129.2211167,2025-10-31,5274,37020,경상북도 경주시,경주BIS
KUB352001385,일진글로벌,35.88947718,129.2200523,2025-10-31,5275,37020,경상북도 경주시,경주BIS
KUB352001386,환경복지회관,35.84898333,129.2207333,2025-10-31,1373,37020,경상북도 경주시,경주BIS
KUB352001387,환경복지회관,35.84885,129.2206833,2025-10-31,1374,37020,경상북도 경주시,경주BIS
KUB352001388,경고 뒤,35.84668333,129.2238167,2025-10-31,1003,37020,경상북도 경주시,경주BIS
KUB352001389,경고 뒤,35.84722847,129.2232721,2025-10-31,1004,37020,경상북도 경주시,경주BIS
KUB352001390,알천교 앞,35.843655,129.229724,2025-10-31,1240,37020,경상북도 경주시,경주BIS
KUB352001391,알천교 앞,35.843934,129.229499,2025-10-31,1241,37020,경상북도 경주시,경주BIS
KUB352001392,안강골프연습장,36.00028333,129.18875,2025-10-31,5001,37020,경상북도 경주시,경주BIS
KUB352001393,안강골프연습장,36.0002,129.1887833,2025-10-31,5002,37020,경상북도 경주시,경주BIS
KUB352001394,외외마을입구,35.83468333,129.1624167,2025-10-31,1264,37020,경상북도 경주시,경주BIS
KUB352001395,외외마을입구,35.83455,129.1626833,2025-10-31,1265,37020,경상북도 경주시,경주BIS
KUB352001396,남명마을앞,35.7185,129.2025,2025-10-31,6010,37020,경상북도 경주시,경주BIS
KUB352001397,남명마을앞,35.71845,129.20275,2025-10-31,6011,37020,경상북도 경주시,경주BIS
KUB352001398,KCC스위첸.황남초등학교 건너,35.885581,129.22928,2025-10-31,1001,37020,경상북도 경주시,경주BIS
KUB352001399,현진에버빌,35.88496,129.224017,2025-10-31,1369,37020,경상북도 경주시,경주BIS
KUB352001400,신경주병원,35.82315,129.0735333,2025-10-31,3140,37020,경상북도 경주시,경주BIS
KUB352001401,신경주병원,35.82323333,129.0737333,2025-10-31,3141,37020,경상북도 경주시,경주BIS
KUB352001402,송선주유소,35.82655,129.0727,2025-10-31,3133,37020,경상북도 경주시,경주BIS
KUB352001403,송선주유소,35.82653333,129.07295,2025-10-31,3134,37020,경상북도 경주시,경주BIS
KUB352001404,상구3리.가목동,35.86921667,129.1707667,2025-10-31,5156,37020,경상북도 경주시,경주BIS
KUB352001405,외외마을,35.8282,129.16785,2025-10-31,1263,37020,경상북도 경주시,경주BIS
KUB352001406,충효지구,35.84803333,129.1705833,2025-10-31,1328,37020,경상북도 경주시,경주BIS
KUB352001407,새천년미소,35.85071667,129.1687,2025-10-31,1303,37020,경상북도 경주시,경주BIS
KUB352001408,새천년미소,35.8507,129.1686333,2025-10-31,1304,37020,경상북도 경주시,경주BIS
KUB352001409,충효지구,35.84803333,129.17045,2025-10-31,1329,37020,경상북도 경주시,경주BIS
KUB352001410,황남사거리,35.833102,129.209889,2025-10-31,1377,37020,경상북도 경주시,경주BIS
KUB352001411,지경마을,35.651399,129.448568,2025-10-31,2150,37020,경상북도 경주시,경주BIS
KUB352001412,관성,35.66367288,129.4504763,2025-10-31,2016,37020,경상북도 경주시,경주BIS
KUB352001413,관성,35.66370993,129.4502756,2025-10-31,2015,37020,경상북도 경주시,경주BIS
KUB352001414,목실마을,35.86858519,129.2774113,2025-10-31,5119,37020,경상북도 경주시,경주BIS
KUB352001415,남강주유소,35.825,129.1570167,2025-10-31,1066,37020,경상북도 경주시,경주BIS
KUB352001416,농수산물집하장,35.82537449,129.1568676,2025-10-31,1078,37020,경상북도 경주시,경주BIS
KUB352001417,청년회의소,35.84492459,129.2027852,2025-10-31,1323,37020,경상북도 경주시,경주BIS
KUB352001418,신월성사택,35.78245412,129.4439191,2025-10-31,2085,37020,경상북도 경주시,경주BIS
KUB352001419,신월성사택,35.78251012,129.4440449,2025-10-31,2086,37020,경상북도 경주시,경주BIS
KUB352001420,유스호텔입구,35.75765,129.0359,2025-10-31,3200,37020,경상북도 경주시,경주BIS
KUB352001421,유스호텔입구,35.75751671,129.0359323,2025-10-31,3201,37020,경상북도 경주시,경주BIS
KUB352001422,지촌종점,35.77239328,128.9631688,2025-10-31,6047,37020,경상북도 경주시,경주BIS
KUB352001423,지촌리동경매운탕,35.76875,128.9715833,2025-10-31,6045,37020,경상북도 경주시,경주BIS
KUB352001424,지촌리동경매운탕,35.76861667,128.9715833,2025-10-31,6046,37020,경상북도 경주시,경주BIS
KUB352001425,멧골,35.76096667,128.98385,2025-10-31,3069,37020,경상북도 경주시,경주BIS
KUB352001426,멧골,35.76086667,128.98385,2025-10-31,3070,37020,경상북도 경주시,경주BIS
KUB352001427,세원리,35.76143333,128.995,2025-10-31,3125,37020,경상북도 경주시,경주BIS
KUB352001428,세원리,35.76131667,128.995,2025-10-31,3126,37020,경상북도 경주시,경주BIS
KUB352001429,덧마을,35.76001667,129.0058333,2025-10-31,3054,37020,경상북도 경주시,경주BIS
KUB352001430,덧마을,35.75986667,129.0058167,2025-10-31,3055,37020,경상북도 경주시,경주BIS
